timestamp,arbitration_id,raw_data,label,decoded,Batch_ID,Pass_1,Pass_2,Pass_3,Pass_4,Pass_5
1478201167.122769,0x18f,fe570000003c0000,R,"{'R_TqAcnApvC': 50.800000000000004, 'R_PAcnC': 10875, 'TQI_B': 0.0, 'SLD_VS': 0, 'CF_CdaStat': 0, 'CF_Ems_IsgStat': 0, 'CF_Ems_OilChg': 0, 'CF_Ems_EtcLimpMod': 0, 'R_NEngIdlTgC': 600, 'CF_Ems_UpTarGr': 0, 'CF_Ems_DownTarGr': 0, 'CF_Ems_DesCurGr': 0, 'CF_Ems_SldAct': 0, 'CF_Ems_SldPosAct': 0, 'CF_Ems_HPresStat': 0, 'CF_Ems_IsgBuz': 0, 'CF_Ems_IdlStpFCO': 0, 'CF_Ems_FCopen': 0, 'CF_Ems_ActEcoAct': 0, 'CF_Ems_EngRunNorm': 0, 'CF_Ems_IsgStat2': 0}",0,No,No,No,Yes,No
1478192082.999706,0x260,19222230ff8e700c,R,"{'TQI_MIN': 9.765625, 'TQI': 13.28125, 'TQI_TARGET': 13.28125, 'GLOW_STAT': 0, 'CRUISE_LAMP_M': 0, 'CRUISE_LAMP_S': 0, 'PRE_FUEL_CUT_IN': 0, 'ENG_STAT': 3, 'SOAK_TIME_ERROR': 0, 'SOAK_TIME': 255, 'TQI_MAX': 55.46875, 'SPK_TIME_CUR': 6.375, 'Checksum': 12, 'AliveCounter': 0, 'CF_Ems_AclAct': 0}",0,No,No,No,Yes,No
1478191827.342004,0x260,18222230ff90721b,R,"{'TQI_MIN': 9.375, 'TQI': 13.28125, 'TQI_TARGET': 13.28125, 'GLOW_STAT': 0, 'CRUISE_LAMP_M': 0, 'CRUISE_LAMP_S': 0, 'PRE_FUEL_CUT_IN': 0, 'ENG_STAT': 3, 'SOAK_TIME_ERROR': 0, 'SOAK_TIME': 255, 'TQI_MAX': 56.25, 'SPK_TIME_CUR': 7.125, 'Checksum': 11, 'AliveCounter': 1, 'CF_Ems_AclAct': 0}",0,No,No,No,Yes,No
1478191512.536053,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",0,No,No,No,Yes,No
1478192636.780897,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",0,No,No,No,Yes,No
1478192709.618679,0x316,0523680923210070,R,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 0, 'F_SUB_TQI': 0, 'TQI_ACOR': 13.671875, 'N': 602.0, 'TQI': 13.671875, 'TQFR': 12.890625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 0.8735999999999999}",0,No,No,No,Yes,No
1478191302.427481,0x130,038000ff26800017,R,"{'CR_Yrs_Yr': 0.014999999999986358, 'CR_Yrs_LatAc': 4.14414208, 'CF_Yrs_YrStat': 6, 'CF_Yrs_LatAcStat': 2, 'CF_Yrs_MCUStat': 0, 'CR_Yrs_MsgCnt1': 0, 'CR_Yrs_Crc1': 23}",0,No,No,No,Yes,No
1478191900.535324,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",0,No,No,No,Yes,No
1478192469.149603,0x329,dcbd7e1411200014,R,"{'MUL_CODE': 3, 'TEMP_ENG': 93.75, 'MAF_FAC_ALTI_MMV': 0.98406, 'VB_OFF_ACT': 0, 'ACK_ES': 0, 'CONF_MIL_FMY': 5, 'OD_OFF_REQ': 0, 'ACC_ACT': 0, 'CLU_ACK': 0, 'BRAKE_ACT': 1, 'ENG_CHR': 4, 'GP_CTL': 0, 'TPS': 9.999999992515995e-07, 'PV_AV_CAN': 0.0, 'ENG_VOL': 2.0, 'TQ_STND': 280}",0,No,No,No,Yes,No
1478192708.944568,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",0,No,No,No,Yes,No
1478191652.758187,0x130,058000ff23800b82,R,"{'CR_Yrs_Yr': 0.025000000000005684, 'CR_Yrs_LatAc': 4.14414208, 'CF_Yrs_YrStat': 3, 'CF_Yrs_LatAcStat': 2, 'CF_Yrs_MCUStat': 0, 'CR_Yrs_MsgCnt1': 11, 'CR_Yrs_Crc1': 130}",0,No,No,No,Yes,No
1478192743.554772,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",0,No,No,No,Yes,No
1478192928.688343,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",0,No,No,No,Yes,No
1478192948.951072,0x153,002110ff00ff0000,R,"{'TCS_REQ': 0, 'MSR_C_REQ': 0, 'TCS_PAS': 0, 'TCS_GSC': 0, 'CF_Esc_LimoInfo': 0, 'ABS_DIAG': 0, 'ABS_DEF': 0, 'TCS_DEF': 1, 'TCS_CTL': 0, 'ABS_ACT': 0, 'EBD_DEF': 0, 'ESP_PAS': 0, 'ESP_DEF': 1, 'ESP_CTL': 0, 'TCS_MFRN': 0, 'DBC_CTL': 0, 'DBC_PAS': 0, 'DBC_DEF': 0, 'HAC_CTL': 0, 'HAC_PAS': 1, 'HAC_DEF': 0, 'ESS_STAT': 0, 'TQI_TCS': 99.609375, 'TQI_MSR': 0.0, 'TQI_SLW_TCS': 99.609375, 'CF_Esc_BrkCtl': 0, 'BLA_CTL': 0, 'AliveCounter_TCS1': 0, 'CheckSum_TCS1': 0}",1,No,No,No,No,No
1478192609.018693,0x130,0f8000ff2e800a72,R,"{'CR_Yrs_Yr': 0.07499999999998863, 'CR_Yrs_LatAc': 4.14414208, 'CF_Yrs_YrStat': 14, 'CF_Yrs_LatAcStat': 2, 'CF_Yrs_MCUStat': 0, 'CR_Yrs_MsgCnt1': 10, 'CR_Yrs_Crc1': 114}",1,No,No,No,No,No
1478200947.923041,0x153,002110ff00ff0000,R,"{'TCS_REQ': 0, 'MSR_C_REQ': 0, 'TCS_PAS': 0, 'TCS_GSC': 0, 'CF_Esc_LimoInfo': 0, 'ABS_DIAG': 0, 'ABS_DEF': 0, 'TCS_DEF': 1, 'TCS_CTL': 0, 'ABS_ACT': 0, 'EBD_DEF': 0, 'ESP_PAS': 0, 'ESP_DEF': 1, 'ESP_CTL': 0, 'TCS_MFRN': 0, 'DBC_CTL': 0, 'DBC_PAS': 0, 'DBC_DEF': 0, 'HAC_CTL': 0, 'HAC_PAS': 1, 'HAC_DEF': 0, 'ESS_STAT': 0, 'TQI_TCS': 99.609375, 'TQI_MSR': 0.0, 'TQI_SLW_TCS': 99.609375, 'CF_Esc_BrkCtl': 0, 'BLA_CTL': 0, 'AliveCounter_TCS1': 0, 'CheckSum_TCS1': 0}",1,No,No,No,No,No
1478200926.572517,0x18f,fe5d0000003c0000,R,"{'R_TqAcnApvC': 50.800000000000004, 'R_PAcnC': 11625, 'TQI_B': 0.0, 'SLD_VS': 0, 'CF_CdaStat': 0, 'CF_Ems_IsgStat': 0, 'CF_Ems_OilChg': 0, 'CF_Ems_EtcLimpMod': 0, 'R_NEngIdlTgC': 600, 'CF_Ems_UpTarGr': 0, 'CF_Ems_DownTarGr': 0, 'CF_Ems_DesCurGr': 0, 'CF_Ems_SldAct': 0, 'CF_Ems_SldPosAct': 0, 'CF_Ems_HPresStat': 0, 'CF_Ems_IsgBuz': 0, 'CF_Ems_IdlStpFCO': 0, 'CF_Ems_FCopen': 0, 'CF_Ems_ActEcoAct': 0, 'CF_Ems_EngRunNorm': 0, 'CF_Ems_IsgStat2': 0}",1,No,No,No,No,No
1478191301.789772,0x329,dcb47e1411200014,R,"{'MUL_CODE': 3, 'TEMP_ENG': 87.0, 'MAF_FAC_ALTI_MMV': 0.98406, 'VB_OFF_ACT': 0, 'ACK_ES': 0, 'CONF_MIL_FMY': 5, 'OD_OFF_REQ': 0, 'ACC_ACT': 0, 'CLU_ACK': 0, 'BRAKE_ACT': 1, 'ENG_CHR': 4, 'GP_CTL': 0, 'TPS': 9.999999992515995e-07, 'PV_AV_CAN': 0.0, 'ENG_VOL': 2.0, 'TQ_STND': 280}",1,No,No,No,No,No
1478192312.987733,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",1,No,No,No,No,No
1478192595.024019,0x18f,fe4d000000410000,R,"{'R_TqAcnApvC': 50.800000000000004, 'R_PAcnC': 9625, 'TQI_B': 0.0, 'SLD_VS': 0, 'CF_CdaStat': 0, 'CF_Ems_IsgStat': 0, 'CF_Ems_OilChg': 0, 'CF_Ems_EtcLimpMod': 0, 'R_NEngIdlTgC': 650, 'CF_Ems_UpTarGr': 0, 'CF_Ems_DownTarGr': 0, 'CF_Ems_DesCurGr': 0, 'CF_Ems_SldAct': 0, 'CF_Ems_SldPosAct': 0, 'CF_Ems_HPresStat': 0, 'CF_Ems_IsgBuz': 0, 'CF_Ems_IdlStpFCO': 0, 'CF_Ems_FCopen': 0, 'CF_Ems_ActEcoAct': 0, 'CF_Ems_EngRunNorm': 0, 'CF_Ems_IsgStat2': 0}",1,No,No,No,No,No
1478191557.093469,0x130,098000ff07800c5c,R,"{'CR_Yrs_Yr': 0.044999999999987494, 'CR_Yrs_LatAc': 4.14414208, 'CF_Yrs_YrStat': 7, 'CF_Yrs_LatAcStat': 0, 'CF_Yrs_MCUStat': 0, 'CR_Yrs_MsgCnt1': 12, 'CR_Yrs_Crc1': 92}",1,No,No,No,No,No
1478192191.195445,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",1,No,No,No,No,No
1478191836.434141,0x316,0521440a211e0072,R,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 0, 'F_SUB_TQI': 0, 'TQI_ACOR': 12.890625, 'N': 657.0, 'TQI': 12.890625, 'TQFR': 11.71875, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 0.8892}",1,No,No,No,No,No
1478200960.805232,0x545,d85b008100000000,R,"{'IMMO_LAMP_STAT': 0, 'L_MIL': 0, 'IM_STAT': 0, 'AMP_CAN': 748.733551, 'BAT_Alt_FR_Duty': 36.4, 'VB': 13.1015625, 'EMS_VS': 0.0, 'TEMP_FUEL': -48.0}",1,No,No,No,No,No
1478191776.854661,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",1,No,No,No,No,No
1478191295.874979,0x545,d800008c00000000,R,"{'IMMO_LAMP_STAT': 0, 'L_MIL': 0, 'IM_STAT': 0, 'AMP_CAN': 748.733551, 'BAT_Alt_FR_Duty': 0.0, 'VB': 14.21875, 'EMS_VS': 0.0, 'TEMP_FUEL': -48.0}",1,No,No,No,No,No
1478192962.864255,0x545,d800008b00000000,R,"{'IMMO_LAMP_STAT': 0, 'L_MIL': 0, 'IM_STAT': 0, 'AMP_CAN': 748.733551, 'BAT_Alt_FR_Duty': 0.0, 'VB': 14.1171875, 'EMS_VS': 0.0, 'TEMP_FUEL': -48.0}",1,No,No,No,No,No
1478191182.519754,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",1,No,No,No,No,No
1478191195.425706,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",1,No,No,No,No,No
1478191762.426243,0x260,19222230ff8f6e0c,R,"{'TQI_MIN': 9.765625, 'TQI': 13.28125, 'TQI_TARGET': 13.28125, 'GLOW_STAT': 0, 'CRUISE_LAMP_M': 0, 'CRUISE_LAMP_S': 0, 'PRE_FUEL_CUT_IN': 0, 'ENG_STAT': 3, 'SOAK_TIME_ERROR': 0, 'SOAK_TIME': 255, 'TQI_MAX': 55.859375, 'SPK_TIME_CUR': 5.625, 'Checksum': 12, 'AliveCounter': 0, 'CF_Ems_AclAct': 0}",1,No,No,No,No,No
1478191836.396646,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",1,No,No,No,No,No
1478191242.959245,0x153,002110ff00ff0000,R,"{'TCS_REQ': 0, 'MSR_C_REQ': 0, 'TCS_PAS': 0, 'TCS_GSC': 0, 'CF_Esc_LimoInfo': 0, 'ABS_DIAG': 0, 'ABS_DEF': 0, 'TCS_DEF': 1, 'TCS_CTL': 0, 'ABS_ACT': 0, 'EBD_DEF': 0, 'ESP_PAS': 0, 'ESP_DEF': 1, 'ESP_CTL': 0, 'TCS_MFRN': 0, 'DBC_CTL': 0, 'DBC_PAS': 0, 'DBC_DEF': 0, 'HAC_CTL': 0, 'HAC_PAS': 1, 'HAC_DEF': 0, 'ESS_STAT': 0, 'TQI_TCS': 99.609375, 'TQI_MSR': 0.0, 'TQI_SLW_TCS': 99.609375, 'CF_Esc_BrkCtl': 0, 'BLA_CTL': 0, 'AliveCounter_TCS1': 0, 'CheckSum_TCS1': 0}",1,No,No,No,No,No
1478192268.495379,0x153,002110ff00ff0000,R,"{'TCS_REQ': 0, 'MSR_C_REQ': 0, 'TCS_PAS': 0, 'TCS_GSC': 0, 'CF_Esc_LimoInfo': 0, 'ABS_DIAG': 0, 'ABS_DEF': 0, 'TCS_DEF': 1, 'TCS_CTL': 0, 'ABS_ACT': 0, 'EBD_DEF': 0, 'ESP_PAS': 0, 'ESP_DEF': 1, 'ESP_CTL': 0, 'TCS_MFRN': 0, 'DBC_CTL': 0, 'DBC_PAS': 0, 'DBC_DEF': 0, 'HAC_CTL': 0, 'HAC_PAS': 1, 'HAC_DEF': 0, 'ESS_STAT': 0, 'TQI_TCS': 99.609375, 'TQI_MSR': 0.0, 'TQI_SLW_TCS': 99.609375, 'CF_Esc_BrkCtl': 0, 'BLA_CTL': 0, 'AliveCounter_TCS1': 0, 'CheckSum_TCS1': 0}",1,No,No,No,No,No
1478191302.498706,0x260,19222230ff8f723c,R,"{'TQI_MIN': 9.765625, 'TQI': 13.28125, 'TQI_TARGET': 13.28125, 'GLOW_STAT': 0, 'CRUISE_LAMP_M': 0, 'CRUISE_LAMP_S': 0, 'PRE_FUEL_CUT_IN': 0, 'ENG_STAT': 3, 'SOAK_TIME_ERROR': 0, 'SOAK_TIME': 255, 'TQI_MAX': 55.859375, 'SPK_TIME_CUR': 7.125, 'Checksum': 12, 'AliveCounter': 3, 'CF_Ems_AclAct': 0}",1,No,No,No,No,No
1478191221.745969,0x260,19212130ff8f6d10,R,"{'TQI_MIN': 9.765625, 'TQI': 12.890625, 'TQI_TARGET': 12.890625, 'GLOW_STAT': 0, 'CRUISE_LAMP_M': 0, 'CRUISE_LAMP_S': 0, 'PRE_FUEL_CUT_IN': 0, 'ENG_STAT': 3, 'SOAK_TIME_ERROR': 0, 'SOAK_TIME': 255, 'TQI_MAX': 55.859375, 'SPK_TIME_CUR': 5.25, 'Checksum': 0, 'AliveCounter': 1, 'CF_Ems_AclAct': 0}",1,No,No,No,No,No
1478191785.906259,0x18f,fe48000000410000,R,"{'R_TqAcnApvC': 50.800000000000004, 'R_PAcnC': 9000, 'TQI_B': 0.0, 'SLD_VS': 0, 'CF_CdaStat': 0, 'CF_Ems_IsgStat': 0, 'CF_Ems_OilChg': 0, 'CF_Ems_EtcLimpMod': 0, 'R_NEngIdlTgC': 650, 'CF_Ems_UpTarGr': 0, 'CF_Ems_DownTarGr': 0, 'CF_Ems_DesCurGr': 0, 'CF_Ems_SldAct': 0, 'CF_Ems_SldPosAct': 0, 'CF_Ems_HPresStat': 0, 'CF_Ems_IsgBuz': 0, 'CF_Ems_IdlStpFCO': 0, 'CF_Ems_FCopen': 0, 'CF_Ems_ActEcoAct': 0, 'CF_Ems_EngRunNorm': 0, 'CF_Ems_IsgStat2': 0}",1,No,No,No,No,No
1478191375.382781,0x153,002110ff00ff0000,R,"{'TCS_REQ': 0, 'MSR_C_REQ': 0, 'TCS_PAS': 0, 'TCS_GSC': 0, 'CF_Esc_LimoInfo': 0, 'ABS_DIAG': 0, 'ABS_DEF': 0, 'TCS_DEF': 1, 'TCS_CTL': 0, 'ABS_ACT': 0, 'EBD_DEF': 0, 'ESP_PAS': 0, 'ESP_DEF': 1, 'ESP_CTL': 0, 'TCS_MFRN': 0, 'DBC_CTL': 0, 'DBC_PAS': 0, 'DBC_DEF': 0, 'HAC_CTL': 0, 'HAC_PAS': 1, 'HAC_DEF': 0, 'ESS_STAT': 0, 'TQI_TCS': 99.609375, 'TQI_MSR': 0.0, 'TQI_SLW_TCS': 99.609375, 'CF_Esc_BrkCtl': 0, 'BLA_CTL': 0, 'AliveCounter_TCS1': 0, 'CheckSum_TCS1': 0}",2,No,No,No,No,No
1478191826.639909,0x140,0000000004292800,R,"{'CR_Yrs_LongAc': -4.17677312, 'CF_Yrs_LongAcStat': 0, 'CF_IMU_ResetStat': 0, 'YRS_Temp': -68, 'YRS_TempStat': 4, 'CF_Yrs_Type': 0, 'CR_Yrs_MsgCnt2': 8, 'CR_Yrs_Crc2': 0}",2,No,No,No,No,No
1478192540.91232,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",2,No,No,No,No,No
1478192083.559253,0x260,19222230ff8e7309,R,"{'TQI_MIN': 9.765625, 'TQI': 13.28125, 'TQI_TARGET': 13.28125, 'GLOW_STAT': 0, 'CRUISE_LAMP_M': 0, 'CRUISE_LAMP_S': 0, 'PRE_FUEL_CUT_IN': 0, 'ENG_STAT': 3, 'SOAK_TIME_ERROR': 0, 'SOAK_TIME': 255, 'TQI_MAX': 55.46875, 'SPK_TIME_CUR': 7.5, 'Checksum': 9, 'AliveCounter': 0, 'CF_Ems_AclAct': 0}",2,No,No,No,No,No
1478192456.886388,0x316,452924ff292400ff,T,"{'SWI_IGK': 1, 'F_N_ENG': 0, 'ACK_TCS': 1, 'PUC_STAT': 0, 'TQ_COR_STAT': 0, 'RLY_AC': 1, 'F_SUB_TQI': 0, 'TQI_ACOR': 16.015625, 'N': 16329.0, 'TQI': 16.015625, 'TQFR': 14.0625, 'VS': 0, 'RATIO_TQI_BAS_MAX_STND': 1.9889999999999999}",2,No,No,No,No,No
1478191613.389889,0x18f,fe4b0000003c0000,R,"{'R_TqAcnApvC': 50.800000000000004, 'R_PAcnC': 9375, 'TQI_B': 0.0, 'SLD_VS': 0, 'CF_CdaStat': 0, 'CF_Ems_IsgStat': 0, 'CF_Ems_OilChg': 0, 'CF_Ems_EtcLimpMod': 0, 'R_NEngIdlTgC': 600, 'CF_Ems_UpTarGr': 0, 'CF_Ems_DownTarGr': 0, 'CF_Ems_DesCurGr': 0, 'CF_Ems_SldAct': 0, 'CF_Ems_SldPosAct': 0, 'CF_Ems_HPresStat': 0, 'CF_Ems_IsgBuz': 0, 'CF_Ems_IdlStpFCO': 0, 'CF_Ems_FCopen': 0, 'CF_Ems_ActEcoAct': 0, 'CF_Ems_EngRunNorm': 0, 'CF_Ems_IsgStat2': 0}",2,No,No,No,No,No
1478191078.8976,0x545,d859008d00000000,R,"{'IMMO_LAMP_STAT': 0, 'L_MIL': 0, 'IM_STAT': 0, 'AMP_CAN': 748.733551, 'BAT_Alt_FR_Duty': 35.6, 'VB': 14.3203125, 'EMS_VS': 0.0, 'TEMP_FUEL': -48.0}",2,No,No,No,No,No
