arbitration_id,raw_data,Batch_ID,Pass_1,Pass_2,Pass_3,Pass_4,Pass_5
0x316,452924ff292400ff,5,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,5,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,5,Yes,Yes,Yes,Yes,Yes
0x140,000000000e252d11,5,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,5,Yes,Yes,Yes,Yes,Yes
0x545,d85c008b00000000,5,Yes,Yes,Yes,Yes,Yes
0x140,00000000100229f8,5,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,5,Yes,Yes,Yes,Yes,Yes
0x316,052270092221006f,5,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,5,Yes,Yes,Yes,Yes,Yes
0x316,052274092221006f,5,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,6,Yes,Yes,Yes,Yes,Yes
0x18f,fe440000003c0000,6,Yes,Yes,Yes,Yes,Yes
0x18f,fe59000000410000,6,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,6,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,6,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,6,Yes,Yes,Yes,Yes,Yes
0x545,d800008d00000000,6,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,6,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,6,Yes,Yes,Yes,Yes,Yes
0x140,0000000008202480,6,Yes,Yes,Yes,Yes,Yes
0x545,d800008900000000,6,Yes,Yes,Yes,Yes,Yes
0x260,19212130ff8f701e,6,Yes,Yes,Yes,Yes,Yes
0x260,19232330ff8e7934,6,Yes,Yes,Yes,Yes,Yes
0x18f,fe520000003c0000,6,Yes,Yes,Yes,Yes,Yes
0x130,0e8000ff0080082c,6,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,6,Yes,Yes,Yes,Yes,Yes
0x130,108000ff15800499,6,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,6,Yes,Yes,Yes,Yes,Yes
0x316,0521300a211e006f,6,Yes,Yes,Yes,Yes,Yes
0x545,d800008800000000,6,Yes,Yes,Yes,Yes,Yes
0x329,40b57f1411200014,6,Yes,Yes,Yes,Yes,Yes
0x140,00000000022021e6,6,Yes,Yes,Yes,Yes,Yes
0x316,05223c0a221e0071,6,Yes,Yes,Yes,Yes,Yes
0x329,dcbf7e1411200014,7,No,No,No,No,No
0x130,078000ffff7f023e,7,No,No,No,No,No
0x545,d85b008c00000000,7,No,No,No,No,No
0x260,19222230ff8f6e1d,7,No,No,No,No,No
0x18f,fe410000003c0000,7,No,No,No,No,No
0x130,0d8000ff3b800863,7,No,No,No,No,No
0x140,000000000a202f4c,7,No,No,No,No,No
0x130,0d8000ff2c800d98,7,No,No,No,No,No
0x316,452924ff292400ff,7,No,No,No,No,No
0x545,d858008a00000000,7,No,No,No,No,No
0x153,002110ff00ff0000,7,No,No,No,No,No
0x140,0000000018242b0e,7,No,No,No,No,No
0x545,d800008200000000,7,No,No,No,No,No
0x316,452924ff292400ff,7,No,No,No,No,No
0x316,452924ff292400ff,7,No,No,No,No,No
0x260,19222230ff8f6f0b,7,No,No,No,No,No
0x18f,fe420000003c0000,7,No,No,No,No,No
0x18f,fe5d0000003c0000,7,No,No,No,No,No
0x329,40b97e1411200014,7,No,No,No,No,No
0x140,0000000014132f48,7,No,No,No,No,No
0x18f,fe4e000000410000,7,No,No,No,No,No
0x316,05216c0921210071,7,No,No,No,No,No
0x260,19212230ff8f6c0f,7,No,No,No,No,No
0x329,86b77f1411200014,8,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,8,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,8,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,8,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,8,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,8,Yes,Yes,Yes,Yes,Yes
0x130,198000ff07800bb6,8,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,8,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,8,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,8,Yes,Yes,Yes,Yes,Yes
0x130,118000fffc7f0f59,8,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,8,Yes,Yes,Yes,Yes,Yes
0x130,178000ff3780026a,8,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,8,Yes,Yes,Yes,Yes,Yes
0x260,1a232330088e6f12,8,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,8,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,8,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,8,Yes,Yes,Yes,Yes,Yes
0x140,0000000022082a36,8,Yes,Yes,Yes,Yes,Yes
0x316,0521440a211e0072,8,Yes,Yes,Yes,Yes,Yes
0x316,0522680922200073,8,Yes,Yes,Yes,Yes,Yes
0x140,00000000120f2ae7,8,Yes,Yes,Yes,Yes,Yes
0x316,0521700921200070,8,Yes,Yes,Yes,Yes,Yes
0x260,19222230ff8f7913,9,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,9,Yes,Yes,Yes,Yes,Yes
0x140,000000001a3326c1,9,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,9,Yes,Yes,Yes,Yes,Yes
0x329,86b67f1411200014,9,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,9,Yes,Yes,Yes,Yes,Yes
0x260,19212130ff8f6e0e,9,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,9,Yes,Yes,Yes,Yes,Yes
0x316,05236c0923210071,9,Yes,Yes,Yes,Yes,Yes
0x18f,fe4e0000003c0000,9,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,9,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,9,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,9,Yes,Yes,Yes,Yes,Yes
0x329,dcbf7e1411200014,9,Yes,Yes,Yes,Yes,Yes
0x260,1a232330ff8e702b,9,Yes,Yes,Yes,Yes,Yes
0x18f,fe5c0000003c0000,9,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,9,Yes,Yes,Yes,Yes,Yes
0x140,0000000012232443,9,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,9,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,9,Yes,Yes,Yes,Yes,Yes
0x130,0a8000ff168001ad,9,Yes,Yes,Yes,Yes,Yes
0x545,d800008200000000,9,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,9,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,10,Yes,Yes,Yes,Yes,Yes
0x545,d800008900000000,10,Yes,Yes,Yes,Yes,Yes
0x130,0f8000ff248004db,10,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,10,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,10,Yes,Yes,Yes,Yes,Yes
0x18f,fe440000003c0000,10,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,10,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,10,Yes,Yes,Yes,Yes,Yes
0x316,05217c0921210070,10,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,10,Yes,Yes,Yes,Yes,Yes
0x545,d800008c00000000,10,Yes,Yes,Yes,Yes,Yes
0x545,d800008d00000000,10,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,10,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,10,Yes,Yes,Yes,Yes,Yes
0x130,098000ff018001d8,10,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,10,Yes,Yes,Yes,Yes,Yes
0x260,18212130088f6e29,10,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,10,Yes,Yes,Yes,Yes,Yes
0x329,86be7f1411200014,10,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,10,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,10,Yes,Yes,Yes,Yes,Yes
0x140,000000000a262436,10,Yes,Yes,Yes,Yes,Yes
0x545,d800008a00000000,10,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,11,No,Yes,Yes,Yes,Yes
0x260,19222230ff8e6d1f,11,No,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,11,No,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,11,No,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,11,No,Yes,Yes,Yes,Yes
0x130,0e8000ff15800055,11,No,Yes,Yes,Yes,Yes
0x140,000000001233286b,11,No,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,11,No,Yes,Yes,Yes,Yes
0x329,87bf7e1411200014,11,No,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,11,No,Yes,Yes,Yes,Yes
0x130,0a8000ff36800975,11,No,Yes,Yes,Yes,Yes
0x260,19232330088e7222,11,No,Yes,Yes,Yes,Yes
0x130,138000ff09800bd7,11,No,Yes,Yes,Yes,Yes
0x545,d800008d00000000,11,No,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,11,No,Yes,Yes,Yes,Yes
0x140,000000000c292d65,11,No,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,11,No,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,11,No,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,11,No,Yes,Yes,Yes,Yes
0x329,dcb77e1411200014,11,No,Yes,Yes,Yes,Yes
0x18f,fe3e0000003c0000,11,No,Yes,Yes,Yes,Yes
0x316,0522740922200072,11,No,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,11,No,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,12,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,12,Yes,Yes,Yes,Yes,Yes
0x130,0d8000ff14800f86,12,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,12,Yes,Yes,Yes,Yes,Yes
0x329,dcbb7e1411200014,12,Yes,Yes,Yes,Yes,Yes
0x140,000000000c29258d,12,Yes,Yes,Yes,Yes,Yes
0x329,87bb7e1411200014,12,Yes,Yes,Yes,Yes,Yes
0x140,00000000142120aa,12,Yes,Yes,Yes,Yes,Yes
0x130,198000ff0d800cea,12,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,12,Yes,Yes,Yes,Yes,Yes
0x260,19212230ff8f6e0d,12,Yes,Yes,Yes,Yes,Yes
0x316,0521640921200075,12,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,12,Yes,Yes,Yes,Yes,Yes
0x140,00000000180026d7,12,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,12,Yes,Yes,Yes,Yes,Yes
0x18f,fe58000000410000,12,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,12,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,12,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,12,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,12,Yes,Yes,Yes,Yes,Yes
0x260,18212130ff8f6e10,12,Yes,Yes,Yes,Yes,Yes
0x130,238000ff218006bc,12,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,12,Yes,Yes,Yes,Yes,Yes
0x260,18222230ff8f7716,13,Yes,Yes,Yes,Yes,Yes
0x140,00000000040f230f,13,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,13,Yes,Yes,Yes,Yes,Yes
0x130,058000ff39800fe1,13,Yes,Yes,Yes,Yes,Yes
0x130,078000ff26800ce2,13,Yes,Yes,Yes,Yes,Yes
0x18f,fe49000000410000,13,Yes,Yes,Yes,Yes,Yes
0x18f,fe490000003c0000,13,Yes,Yes,Yes,Yes,Yes
0x329,dcbf7e1411200014,13,Yes,Yes,Yes,Yes,Yes
0x140,000000000220290e,13,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,13,Yes,Yes,Yes,Yes,Yes
0x18f,fe4d0000003c0000,13,Yes,Yes,Yes,Yes,Yes
0x329,dcbd7e1411200014,13,Yes,Yes,Yes,Yes,Yes
0x329,dcb47f1411200014,13,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,13,Yes,Yes,Yes,Yes,Yes
0x260,19222230ff8f722b,13,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,13,Yes,Yes,Yes,Yes,Yes
0x316,0521780921210071,13,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,13,Yes,Yes,Yes,Yes,Yes
0x316,0521340a211e0072,13,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,13,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,13,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,13,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,13,Yes,Yes,Yes,Yes,Yes
0x329,87b97e1411200014,14,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,14,Yes,Yes,Yes,Yes,Yes
0x329,87bd7e1411200014,14,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,14,Yes,Yes,Yes,Yes,Yes
0x545,d800008100000000,14,Yes,Yes,Yes,Yes,Yes
0x130,198000ff07800df8,14,Yes,Yes,Yes,Yes,Yes
0x316,0521700921200070,14,Yes,Yes,Yes,Yes,Yes
0x260,1a232330ff8e701a,14,Yes,Yes,Yes,Yes,Yes
0x316,0523700923210074,14,Yes,Yes,Yes,Yes,Yes
0x260,18212130ff906f31,14,Yes,Yes,Yes,Yes,Yes
0x140,0000000008282389,14,Yes,Yes,Yes,Yes,Yes
0x329,40b67f1411200014,14,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,14,Yes,Yes,Yes,Yes,Yes
0x18f,fe4f0000003c0000,14,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,14,Yes,Yes,Yes,Yes,Yes
0x329,87b67e1411200014,14,Yes,Yes,Yes,Yes,Yes
0x329,87b57e1411200014,14,Yes,Yes,Yes,Yes,Yes
0x329,dcbf7e1411200014,14,Yes,Yes,Yes,Yes,Yes
0x316,0521700921200072,14,Yes,Yes,Yes,Yes,Yes
0x545,d852008c00000000,14,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,14,Yes,Yes,Yes,Yes,Yes
0x130,0e8000ff2180040f,14,Yes,Yes,Yes,Yes,Yes
0x140,0000000002122e04,14,Yes,Yes,Yes,Yes,Yes
0x316,0521740921200071,15,Yes,Yes,Yes,Yes,Yes
0x18f,fe44000000410000,15,Yes,Yes,Yes,Yes,Yes
0x316,0522a00922200071,15,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,15,Yes,Yes,Yes,Yes,Yes
0x260,1a222330ff8e6f1b,15,Yes,Yes,Yes,Yes,Yes
0x329,40b67e1411200014,15,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,15,Yes,Yes,Yes,Yes,Yes
0x130,108000ff23800828,15,Yes,Yes,Yes,Yes,Yes
0x260,18222130088f7236,15,Yes,Yes,Yes,Yes,Yes
0x18f,fe460000003c0000,15,Yes,Yes,Yes,Yes,Yes
0x329,40bf7e1411200014,15,Yes,Yes,Yes,Yes,Yes
0x316,05216c0921200073,15,Yes,Yes,Yes,Yes,Yes
0x260,19212230ff8f6e2f,15,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,15,Yes,Yes,Yes,Yes,Yes
0x130,198000ff068007a5,15,Yes,Yes,Yes,Yes,Yes
0x130,0d8000ff098006ee,15,Yes,Yes,Yes,Yes,Yes
0x329,40be7f1411200014,15,Yes,Yes,Yes,Yes,Yes
0x260,1b232330ff8f6e2a,15,Yes,Yes,Yes,Yes,Yes
0x329,40b87e1411200014,15,Yes,Yes,Yes,Yes,Yes
0x329,40bf7e1411200014,15,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,15,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,15,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,15,Yes,Yes,Yes,Yes,Yes
0x316,05217809211f0073,16,No,No,No,No,No
0x316,0521700921210072,16,No,No,No,No,No
0x545,d800008100000000,16,No,No,No,No,No
0x316,452924ff292400ff,16,No,No,No,No,No
0x329,87b47e1411200014,16,No,No,No,No,No
0x260,1a232330ff8f7327,16,No,No,No,No,No
0x260,19222230ff8f6f3e,16,No,No,No,No,No
0x329,40b37e1411200014,16,No,No,No,No,No
0x153,002110ff00ff0000,16,No,No,No,No,No
0x18f,fe59000000410000,16,No,No,No,No,No
0x316,452924ff292400ff,16,No,No,No,No,No
0x316,452924ff292400ff,16,No,No,No,No,No
0x153,002110ff00ff0000,16,No,No,No,No,No
0x545,d859008700000000,16,No,No,No,No,No
0x18f,fe46000000410000,16,No,No,No,No,No
0x130,138000ff00800186,16,No,No,No,No,No
0x329,87b67e1411200014,16,No,No,No,No,No
0x316,0522500922200070,16,No,No,No,No,No
0x329,40bd7e1411200014,16,No,No,No,No,No
0x18f,fe5d0000003c0000,16,No,No,No,No,No
0x153,002110ff00ff0000,16,No,No,No,No,No
0x18f,fe4d0000003c0000,16,No,No,No,No,No
0x316,052280092222006d,16,No,No,No,No,No
0x316,452924ff292400ff,17,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,17,Yes,Yes,Yes,Yes,Yes
0x18f,fe430000003c0000,17,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,17,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,17,Yes,Yes,Yes,Yes,Yes
0x153,002110ff00ff0000,17,Yes,Yes,Yes,Yes,Yes
0x140,0000000008202480,17,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,17,Yes,Yes,Yes,Yes,Yes
0x140,000000000400297e,17,Yes,Yes,Yes,Yes,Yes
0x18f,fe47000000410000,17,Yes,Yes,Yes,Yes,Yes
0x260,1a222230ff906c2f,17,Yes,Yes,Yes,Yes,Yes
0x18f,fe46000000410000,17,Yes,Yes,Yes,Yes,Yes
0x18f,fe4f0000003c0000,17,Yes,Yes,Yes,Yes,Yes
0x545,d85c008900000000,17,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,17,Yes,Yes,Yes,Yes,Yes
0x316,452924ff292400ff,17,Yes,Yes,Yes,Yes,Yes
0x329,dcb47e1411200014,17,Yes,Yes,Yes,Yes,Yes
